year,month,time,index,error,SElo,SEup,metric,timeseries,lat,lon,depth,order
1997,4,1997-04,0.16946666666666665,nan,nan,nan,CUTI (m^2 s^{-1}),Monthly CUTI (45 °N),45.0,nan,nan,1.0
1997,5,1997-05,0.1489354838709677,nan,nan,nan,CUTI (m^2 s^{-1}),Monthly CUTI (45 °N),45.0,nan,nan,1.0
1997,6,1997-06,0.34069999999999995,nan,nan,nan,CUTI (m^2 s^{-1}),Monthly CUTI (45 °N),45.0,nan,nan,1.0
1997,7,1997-07,0.583258064516129,nan,nan,nan,CUTI (m^2 s^{-1}),Monthly CUTI (45 °N),45.0,nan,nan,1.0
1997,8,1997-08,0.11119354838709672,nan,nan,nan,CUTI (m^2 s^{-1}),Monthly CUTI (45 °N),45.0,nan,nan,1.0
1997,9,1997-09,-0.08393333333333333,nan,nan,nan,CUTI (m^2 s^{-1}),Monthly CUTI (45 °N),45.0,nan,nan,1.0
1997,10,1997-10,-0.13954838709677422,nan,nan,nan,CUTI (m^2 s^{-1}),Monthly CUTI (45 °N),45.0,nan,nan,1.0
1997,11,1997-11,-0.5224999999999997,nan,nan,nan,CUTI (m^2 s^{-1}),Monthly CUTI (45 °N),45.0,nan,nan,1.0
1997,12,1997-12,-0.15083870967741933,nan,nan,nan,CUTI (m^2 s^{-1}),Monthly CUTI (45 °N),45.0,nan,nan,1.0
1998,1,1998-01,-0.929290322580645,nan,nan,nan,CUTI (m^2 s^{-1}),Monthly CUTI (45 °N),45.0,nan,nan,1.0
1998,2,1998-02,-0.9999285714285715,nan,nan,nan,CUTI (m^2 s^{-1}),Monthly CUTI (45 °N),45.0,nan,nan,1.0
1998,3,1998-03,0.049516129032258105,nan,nan,nan,CUTI (m^2 s^{-1}),Monthly CUTI (45 °N),45.0,nan,nan,1.0
1998,4,1998-04,0.18439999999999998,nan,nan,nan,CUTI (m^2 s^{-1}),Monthly CUTI (45 °N),45.0,nan,nan,1.0
1998,5,1998-05,0.325516129032258,nan,nan,nan,CUTI (m^2 s^{-1}),Monthly CUTI (45 °N),45.0,nan,nan,1.0
1998,6,1998-06,0.5611666666666667,nan,nan,nan,CUTI (m^2 s^{-1}),Monthly CUTI (45 °N),45.0,nan,nan,1.0
1998,7,1998-07,0.40735483870967726,nan,nan,nan,CUTI (m^2 s^{-1}),Monthly CUTI (45 °N),45.0,nan,nan,1.0
1998,8,1998-08,0.559516129032258,nan,nan,nan,CUTI (m^2 s^{-1}),Monthly CUTI (45 °N),45.0,nan,nan,1.0
1998,9,1998-09,0.5182333333333333,nan,nan,nan,CUTI (m^2 s^{-1}),Monthly CUTI (45 °N),45.0,nan,nan,1.0
