year,time,index,error,SElo,SEup,metric,timeseries,lat,lon,depth,order
1982,1982,-0.4666667,0.23965254,-0.7063192,-0.22701415,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
1983,1983,1.9200001,0.31,1.6100001,2.23,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
1984,1984,0.8333333,0.7332349,0.10009843,1.5665681,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
1985,1985,0.04333334,0.3251666,-0.28183326,0.36849996,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
1986,1986,1.1133333,0.2640707,0.84926265,1.377404,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
1987,1987,1.4966666,0.59802455,0.898642,2.094691,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
1988,1988,0.93666667,0.12741008,0.80925655,1.0640768,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
1989,1989,0.10666666,0.070237696,0.036428966,0.17690435,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
1990,1990,0.16666667,0.17785762,-0.011190951,0.3445243,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
1991,1991,-1.3166666,0.47920075,-1.7958673,-0.8374659,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
1992,1992,1.2966667,0.3426855,0.9539813,1.6393522,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
1993,1993,1.9100002,0.5121523,1.3978479,2.4221525,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
1994,1994,0.62666667,0.38734135,0.23932531,1.014008,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
1995,1995,1.29,0.23259409,1.0574058,1.5225941,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
1996,1996,1.5966667,0.5192624,1.0774043,2.1159291,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
1997,1997,1.8366667,0.76500535,1.0716614,2.6016722,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
1998,1998,0.37666667,0.5036202,-0.12695354,0.8802869,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
1999,1999,-1.4566666,0.36610565,-1.8227723,-1.0905609,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
