year,time,index,error,SElo,SEup,metric,timeseries,lat,lon,depth,order
2022,2022,-1.5375262,0.5059414,-2.0434675,-1.0315849,NPGO,Winter North Pacific Gyre Oscillation Index,nan,nan,nan,1.0
2023,2023,-1.9970903,0.6351648,-2.632255,-1.3619256,NPGO,Winter North Pacific Gyre Oscillation Index,nan,nan,nan,1.0
2024,2024,-1.7361526,0.18670404,-1.9228567,-1.5494486,NPGO,Winter North Pacific Gyre Oscillation Index,nan,nan,nan,1.0
2025,2025,-2.1925788,0.64505166,-2.8376305,-1.5475271,NPGO,Winter North Pacific Gyre Oscillation Index,nan,nan,nan,1.0
1950,1950,-0.69128484,0.14747146,-0.8387563,-0.54381335,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
1951,1951,-1.0225977,0.4390891,-1.4616867,-0.5835086,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
1952,1952,-0.67762804,0.27308095,-0.950709,-0.4045471,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
1953,1953,1.1925453,0.11806722,1.074478,1.3106126,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
1954,1954,-0.11939754,0.27815682,-0.39755437,0.15875927,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
1955,1955,0.09540983,0.14652047,-0.051110633,0.2419303,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
1956,1956,0.19159655,0.25825417,-0.06665762,0.44985074,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
1957,1957,-1.1539115,0.109272465,-1.263184,-1.044639,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
1958,1958,-0.76458764,0.07484879,-0.8394364,-0.68973887,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
1959,1959,-0.42078498,0.041753557,-0.46253854,-0.37903142,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
1960,1960,0.6751824,0.31974563,0.35543677,0.994928,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
1961,1961,1.1864032,0.22192955,0.9644736,1.4083327,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
1962,1962,-0.50494766,0.21923262,-0.7241803,-0.28571504,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
1963,1963,-0.6516779,0.19917889,-0.8508568,-0.45249903,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
1964,1964,0.46871647,0.35989296,0.10882351,0.82860947,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
1965,1965,-0.95631,0.17741273,-1.1337227,-0.7788972,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
1966,1966,-1.4372362,0.21568386,-1.65292,-1.2215524,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
1967,1967,-1.0463214,0.18592185,-1.2322433,-0.86039954,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
1968,1968,-1.1519685,0.11076398,-1.2627325,-1.0412045,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
1969,1969,-0.3498814,0.37149295,-0.7213744,0.021611542,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
1970,1970,0.21108437,0.37912205,-0.16803768,0.5902064,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
1971,1971,0.5871153,0.23456958,0.3525457,0.82168484,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
1972,1972,-0.72983927,0.04272827,-0.7725675,-0.687111,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
1973,1973,0.23950005,0.2828135,-0.043313444,0.52231354,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
1974,1974,0.022550732,0.19288097,-0.17033024,0.2154317,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
1975,1975,0.60762405,0.13397212,0.47365195,0.74159616,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
1976,1976,2.228069,0.18908538,2.0389836,2.4171546,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
1977,1977,1.1307381,0.2417378,0.88900036,1.372476,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
1978,1978,0.47470775,0.103027426,0.37168032,0.5777352,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
1979,1979,-0.8796294,0.13555412,-1.0151834,-0.74407524,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
1980,1980,-0.31977478,0.32259244,-0.64236724,0.0028176606,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
1981,1981,-0.13940972,0.43266225,-0.57207197,0.29325253,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
1982,1982,-0.9706028,0.11343432,-1.0840372,-0.8571685,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
1983,1983,-0.5137895,0.37855002,-0.89233947,-0.13523945,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
1984,1984,0.9596961,0.21209039,0.74760574,1.1717865,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
1985,1985,0.14362608,0.18232143,-0.03869535,0.32594752,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
1986,1986,-0.71034724,0.23733126,-0.9476785,-0.47301596,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
1987,1987,0.37983775,0.09902159,0.28081617,0.47885934,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
1988,1988,1.6982006,0.109463245,1.5887374,1.8076638,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
1989,1989,0.6297927,0.13682972,0.49296296,0.7666224,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
1990,1990,0.026692115,0.18671466,-0.16002256,0.21340677,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
1991,1991,-0.21791215,0.16442078,-0.38233292,-0.05349137,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
1992,1992,-1.5266274,0.23661636,-1.7632438,-1.290011,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
1993,1993,-1.1767892,0.4677925,-1.6445817,-0.70899665,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
1994,1994,-0.7866788,0.5925827,-1.3792615,-0.19409609,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
1995,1995,-1.459064,0.39045012,-1.8495141,-1.0686139,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
1996,1996,-0.9236388,0.43564427,-1.3592831,-0.48799455,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
1997,1997,-0.7739086,0.2339061,-1.0078148,-0.5400025,NPGO,Spring North Pacific Gyre Oscillation Index,nan,nan,nan,2.0
